=== Evaluation Results for input_shakespeare.txt ===

Block size used: 128
Final Perplexity: 40.01
Average Loss: 3.6892
Number of blocks evaluated: 8714

=== Loss Progression ===
Position,Loss
13440,3.5038743019104004
13568,3.777543544769287
13696,3.50423264503479
13824,3.457932949066162
13952,3.5771596431732178
14080,3.9592058658599854
14208,3.4334423542022705
14336,3.5729806423187256
14464,4.1035919189453125
14592,3.674591064453125
14720,3.085771083831787
14848,3.377002477645874
14976,3.186070203781128
15104,3.1270599365234375
15232,3.401226043701172
15360,3.3982932567596436
15488,3.5719988346099854
15616,3.31768798828125
15744,3.361180067062378
15872,3.8865768909454346
16000,3.4980673789978027
16128,3.5723018646240234
16256,3.5398831367492676
16384,3.9882352352142334
16512,3.555504322052002
16640,4.0269622802734375
16768,4.007452011108398
16896,3.720625400543213
17024,3.8690743446350098
17152,3.9647939205169678
17280,3.4296019077301025
17408,3.3376972675323486
17536,3.3779430389404297
17664,4.726230144500732
17792,3.580548048019409
17920,4.219057559967041
18048,3.6367931365966797
18176,3.4119818210601807
18304,4.288021564483643
18432,3.4783377647399902
18560,3.642852544784546
18688,3.9107418060302734
18816,3.923156499862671
18944,3.883809804916382
19072,3.2445664405822754
19200,3.493119239807129
19328,3.9366135597229004
19456,3.7825541496276855
19584,3.8108553886413574
19712,4.2382426261901855
19840,4.298179626464844
19968,4.145982265472412
20096,3.593453884124756
20224,3.857919216156006
20352,3.5444884300231934
20480,3.5853257179260254
20608,3.5492165088653564
20736,3.889214277267456
20864,4.041839599609375
20992,3.5779693126678467
21120,3.4474430084228516
21248,3.627854585647583
21376,3.369199514389038
21504,3.509699821472168
21632,3.460186719894409
21760,3.5772359371185303
21888,3.476257562637329
22016,4.00338077545166
22144,3.965306282043457
22272,3.4644668102264404
22400,3.9414167404174805
22528,3.4382336139678955
22656,3.5026230812072754
22784,4.03294038772583
22912,3.8433473110198975
23040,3.6920151710510254
23168,3.4012434482574463
23296,3.73681378364563
23424,3.495943784713745
23552,3.951366424560547
23680,3.398705005645752
23808,3.6826565265655518
23936,3.784801483154297
24064,3.805042266845703
24192,3.6985201835632324
24320,3.5109665393829346
24448,3.4737229347229004
24576,3.752566337585449
24704,3.559641122817993
24832,4.002182483673096
24960,3.420881748199463
25088,3.3676371574401855
25216,3.765306234359741
25344,3.702955961227417
25472,3.7684531211853027
25600,3.567225933074951
25728,3.8936572074890137
25856,3.4558608531951904
25984,3.57065486907959
26112,3.5269551277160645
26240,3.704664945602417
26368,3.8049542903900146
26496,3.6148412227630615
26624,3.8174118995666504
26752,3.8802366256713867
26880,3.2452914714813232
27008,3.373903512954712
27136,3.584376811981201
27264,3.6019208431243896
27392,3.361677646636963
27520,3.3244893550872803
27648,3.6598925590515137
27776,3.2948954105377197
27904,3.3776605129241943
28032,3.5497891902923584
28160,3.729461669921875
28288,3.5309624671936035
28416,3.48869252204895
28544,3.9827287197113037
28672,3.5005502700805664
28800,3.9054508209228516
28928,3.7535881996154785
29056,3.504168748855591
29184,3.6418683528900146
29312,3.6280431747436523
29440,3.307715654373169
29568,3.5573527812957764
29696,3.3841750621795654
29824,3.82629656791687
29952,3.579861879348755
30080,3.5010595321655273
30208,3.74896502494812
30336,3.3329110145568848
30464,3.4970459938049316
30592,3.757612705230713
30720,3.4734952449798584
30848,3.3381474018096924
30976,3.544811725616455
31104,3.532689094543457
31232,3.3622920513153076
31360,3.4041428565979004
31488,3.6633520126342773
31616,3.518941640853882
31744,3.5346710681915283
31872,3.511164426803589
32000,3.543663501739502
32128,3.4747560024261475
32256,3.9487533569335938
32384,3.7613651752471924
32512,3.5368309020996094
32640,3.645019769668579
32768,3.9847252368927
32896,4.090112686157227
33024,3.5464155673980713
33152,3.933119058609009
33280,4.11868953704834
33408,3.7959494590759277
33536,4.052152156829834
33664,3.8022093772888184
33792,3.384722948074341
33920,3.3391857147216797
34048,3.4611783027648926
34176,3.8526134490966797
34304,3.456552028656006
34432,3.6806557178497314
34560,3.4321541786193848
34688,3.5418953895568848
34816,3.606027126312256
34944,3.4285316467285156
35072,4.351810455322266
35200,3.4522933959960938
35328,4.167069435119629
35456,3.960843324661255
35584,3.615238904953003
35712,4.086214065551758
35840,3.5021886825561523
35968,3.920931339263916
36096,3.8685121536254883
36224,3.1589648723602295
36352,3.7979578971862793
36480,3.2759249210357666
36608,3.275148391723633
36736,3.996752977371216
36864,3.874359369277954
36992,3.3481016159057617
37120,3.2946369647979736
37248,3.1908602714538574
37376,3.4267215728759766
37504,3.253538131713867
37632,3.1074905395507812
37760,3.2189137935638428
37888,3.642287254333496
38016,3.7032103538513184
38144,3.1439666748046875
38272,3.1538240909576416
38400,3.399448871612549
38528,3.149064540863037
38656,3.519195795059204
38784,3.591644048690796
38912,3.229022979736328
39040,3.357269287109375
39168,3.416790723800659
39296,3.3349881172180176
39424,3.425593376159668
39552,3.8000950813293457
39680,4.302470684051514
39808,4.502569198608398
39936,3.6484036445617676
40064,3.9815351963043213
40192,3.230229616165161
40320,3.4287960529327393
40448,4.394596099853516
40576,3.8025431632995605
40704,3.9208478927612305
40832,3.727332592010498
40960,3.538771629333496
41088,3.412358522415161
41216,3.7543344497680664
41344,4.113492965698242
41472,3.7541306018829346
41600,3.496161460876465
41728,3.772670269012451
41856,3.9664087295532227
41984,4.175780773162842
42112,3.507307767868042
42240,3.658696174621582
42368,3.5458486080169678
42496,4.10164737701416
42624,4.3036394119262695
42752,4.00560188293457
42880,4.031393051147461
43008,3.79699444770813
43136,4.201401710510254
43264,3.7306807041168213
43392,3.419485330581665
43520,3.3387982845306396
43648,4.144994258880615
43776,4.05646276473999
43904,3.6997663974761963
44032,3.9340531826019287
44160,3.182542324066162
44288,3.6077075004577637
44416,3.4333014488220215
44544,3.419780731201172
44672,3.3371660709381104
44800,3.8270835876464844
44928,3.5443689823150635
45056,3.861654281616211
45184,3.2134268283843994
45312,3.6443488597869873
45440,3.3843209743499756
45568,3.863278865814209
45696,3.5172464847564697
45824,3.913673162460327
45952,3.289201021194458
46080,3.2937417030334473
46208,3.4131698608398438
46336,3.558262586593628
46464,3.5093870162963867
46592,3.6780738830566406
46720,3.408108949661255
46848,3.588895082473755
46976,3.5817575454711914
47104,3.767946481704712
47232,3.644782304763794
47360,3.9361751079559326
47488,3.261970043182373
47616,3.3413078784942627
47744,3.0471622943878174
47872,3.480473279953003
48000,3.1657323837280273
48128,3.140620470046997
48256,3.467674493789673
48384,3.1874914169311523
48512,3.0641071796417236
48640,3.303792953491211
48768,3.522178888320923
48896,3.785259485244751
49024,3.3956165313720703
49152,3.4766483306884766
49280,3.274177074432373
49408,3.5744636058807373
49536,3.545050859451294
49664,3.5030341148376465
49792,3.4729435443878174
49920,3.682180881500244
50048,3.7539737224578857
50176,3.786083459854126
50304,3.818573474884033
50432,4.069990158081055
50560,3.3539247512817383
50688,3.919116735458374
50816,3.8092994689941406
50944,3.3561208248138428
51072,3.6624984741210938
51200,3.4540629386901855
51328,3.3734772205352783
51456,3.635308027267456
51584,3.6145622730255127
51712,3.492363691329956
51840,3.4669320583343506
51968,3.403524875640869
52096,3.4546802043914795
52224,3.381481885910034
52352,3.328643798828125
52480,3.3985090255737305
52608,3.5700716972351074
52736,3.618804454803467
52864,3.778787851333618
52992,3.441869020462036
53120,3.748920440673828
53248,4.137197494506836
53376,3.94419264793396
53504,3.5341672897338867
53632,3.5526976585388184
53760,3.782484531402588
53888,3.723041534423828
54016,3.9992167949676514
54144,3.6231489181518555
54272,3.4225165843963623
54400,3.82236385345459
54528,3.6578736305236816
54656,3.85498046875
54784,3.477782726287842
54912,3.147533655166626
55040,3.1844592094421387
55168,3.3243513107299805
55296,3.386198043823242
55424,3.3974976539611816
55552,3.3253114223480225
55680,3.2782609462738037
55808,3.859976291656494
55936,3.5299904346466064
56064,3.6243839263916016
56192,3.501659870147705
56320,3.605355978012085
56448,3.3344497680664062
56576,3.376988410949707
56704,3.3786280155181885
56832,3.791583776473999
56960,4.15654993057251
57088,3.7537732124328613
57216,3.8458175659179688
57344,4.065871238708496
57472,3.8529391288757324
57600,3.6784613132476807
57728,4.2043280601501465
57856,3.9506897926330566
57984,3.9545321464538574
58112,4.1146464347839355
58240,3.8553314208984375
58368,3.9429073333740234
58496,4.039755821228027
58624,3.5399115085601807
58752,3.818834066390991
58880,3.5590875148773193
59008,3.366420269012451
59136,3.149855852127075
59264,3.2580347061157227
59392,3.5728695392608643
59520,3.856067419052124
59648,3.4760522842407227
59776,3.8582217693328857
59904,3.4967145919799805
60032,3.573312997817993
60160,3.2978501319885254
60288,3.591431140899658
60416,3.548082113265991
60544,3.6441924571990967
60672,3.628347158432007
60800,4.106865882873535
60928,3.5753631591796875
61056,3.947628974914551
61184,4.085763454437256
61312,4.381021022796631
61440,3.9677484035491943
61568,3.8123507499694824
61696,3.7758684158325195
61824,3.8742456436157227
61952,3.925985097885132
62080,3.6341609954833984
62208,4.0037713050842285
62336,3.6445960998535156
62464,3.7707388401031494
62592,3.556544303894043
62720,3.666720390319824
62848,3.6244232654571533
62976,3.304795265197754
63104,3.3015198707580566
63232,3.2936768531799316
63360,3.5790090560913086
63488,3.5669374465942383
63616,3.526017427444458
63744,3.38236141204834
63872,3.5304548740386963
64000,3.24153733253479
64128,3.509158134460449
64256,3.9792609214782715
64384,3.6851515769958496
64512,3.500934600830078
64640,3.38638973236084
64768,3.3511078357696533
64896,3.532716989517212
65024,3.3601346015930176
65152,3.6366350650787354
65280,3.5521180629730225
65408,3.3541204929351807
65536,3.6520559787750244
65664,3.7281837463378906
65792,3.60343074798584
65920,3.4695682525634766
66048,3.5859603881835938
66176,3.940291166305542
66304,3.6664342880249023
66432,3.61582350730896
66560,3.6276235580444336
66688,3.872304916381836
66816,3.928900957107544
66944,3.77813458442688
67072,4.075834274291992
67200,3.5045571327209473
67328,4.512188911437988
67456,3.2307534217834473
67584,4.357034683227539
67712,3.5214645862579346
67840,3.9094722270965576
67968,4.217894554138184
68096,4.392965316772461
68224,4.061644077301025
68352,3.6227316856384277
68480,3.6464574337005615
68608,3.902306079864502
68736,3.731703042984009
68864,3.5939173698425293
68992,4.4548563957214355
69120,4.454816818237305
69248,3.656172037124634
69376,3.4230120182037354
69504,3.8047537803649902
69632,3.6386563777923584
69760,4.14572286605835
69888,4.067342758178711
70016,3.474439859390259
70144,3.5232996940612793
70272,3.8325164318084717
70400,4.174302577972412
70528,3.297543525695801
70656,3.6874630451202393
70784,3.945329189300537
70912,4.028499603271484
71040,3.687471866607666
71168,4.412295341491699
71296,3.5602385997772217
71424,3.4358532428741455
71552,3.485779047012329
71680,3.4941582679748535
71808,3.5444929599761963
71936,3.6043190956115723
72064,3.3621082305908203
72192,3.9768362045288086
72320,4.145444869995117
72448,3.737699508666992
72576,3.8168091773986816
72704,3.632772207260132
72832,3.4363603591918945
72960,3.4055094718933105
73088,3.448590040206909
73216,3.4891812801361084
73344,3.3129258155822754
73472,4.211556434631348
73600,3.7051122188568115
73728,3.3256189823150635
73856,3.61895751953125
73984,3.6097073554992676
74112,3.2353525161743164
74240,3.415008306503296
74368,3.3793883323669434
74496,3.720231294631958
74624,3.6964752674102783
74752,3.5331404209136963
74880,3.3870744705200195
75008,4.4129719734191895
75136,3.369232177734375
75264,4.6265788078308105
75392,3.927142858505249
75520,4.151313304901123
75648,4.984661102294922
75776,4.460901737213135
75904,4.0016679763793945
76032,3.8355066776275635
76160,3.8596692085266113
76288,3.8878657817840576
76416,3.888092041015625
76544,3.7744297981262207
76672,3.7970290184020996
76800,3.416538953781128
76928,3.5750248432159424
77056,4.432707786560059
77184,4.143712997436523
77312,3.834608793258667
77440,3.7621729373931885
77568,4.140697479248047
77696,3.869905948638916
77824,3.965437889099121
77952,3.7950003147125244
78080,4.056695938110352
78208,4.215970039367676
78336,3.7665295600891113
78464,3.563882827758789
78592,3.411717414855957
78720,3.637629270553589
78848,3.8282275199890137
78976,3.6524953842163086
79104,3.578094244003296
79232,3.698754072189331
79360,3.6281607151031494
79488,3.900338649749756
79616,3.2687132358551025
79744,3.707806348800659
79872,4.403741836547852
80000,3.9267187118530273
80128,4.49348783493042
80256,3.9615702629089355
80384,3.6028361320495605
80512,3.2921276092529297
80640,3.652233362197876
80768,3.556281089782715
80896,3.760969638824463
81024,3.5445899963378906
81152,3.5567703247070312
81280,4.005868911743164
81408,3.809269905090332
81536,3.817699432373047
81664,3.5810611248016357
81792,3.8132238388061523
81920,3.969902276992798
82048,3.3113958835601807
82176,3.3706045150756836
82304,3.4995787143707275
82432,3.633165121078491
82560,3.8692820072174072
82688,3.8106002807617188
82816,3.8429930210113525
82944,3.3360633850097656
83072,3.7056846618652344
83200,3.3414146900177
83328,3.372039556503296
83456,3.8739776611328125
83584,3.8451168537139893
83712,3.33888578414917
83840,4.299976825714111
83968,3.587714910507202
84096,3.8061132431030273
84224,3.4960687160491943
84352,3.3915085792541504
84480,4.605880260467529
84608,3.9591410160064697
84736,3.483288049697876
84864,3.4382076263427734
84992,4.233928680419922
85120,3.4054455757141113
85248,3.969186305999756
85376,3.2723541259765625
85504,3.3668665885925293
85632,3.239501714706421
85760,3.2462687492370605
85888,3.3675711154937744
86016,3.7080678939819336
86144,3.715540885925293
86272,3.6422441005706787
86400,3.4929399490356445
86528,3.3798985481262207
86656,3.248105049133301
86784,3.4064743518829346
86912,3.95772647857666
87040,3.627533197402954
87168,3.8556950092315674
87296,3.9866836071014404
87424,3.9570560455322266
87552,3.3574793338775635
87680,3.4423611164093018
87808,3.733675479888916
87936,3.6590206623077393
88064,3.871194362640381
88192,3.555368423461914
88320,3.452605962753296
88448,3.476468563079834
88576,3.4559168815612793
88704,3.565397262573242
88832,3.279383659362793
88960,3.9083540439605713
89088,3.4834649562835693
89216,3.48058819770813
89344,3.9250881671905518
89472,3.983153820037842
89600,4.141884803771973
89728,3.6036500930786133
89856,3.885021924972534
89984,3.8082242012023926
90112,3.7949695587158203
90240,3.5473153591156006
90368,3.782991886138916
90496,3.810849189758301
90624,3.3520822525024414
90752,3.9579479694366455
90880,3.5064594745635986
91008,3.3073837757110596
91136,4.231432914733887
91264,3.433007001876831
91392,3.553478717803955
91520,4.31599760055542
91648,4.1875224113464355
91776,3.5571646690368652
91904,4.101205348968506
92032,3.4915828704833984
92160,4.099628925323486
92288,3.4637293815612793
92416,4.011517524719238
92544,3.8967766761779785
92672,3.6910789012908936
92800,4.029052257537842
92928,3.829293727874756
93056,3.4222939014434814
93184,3.7481861114501953
93312,3.4742653369903564
93440,3.456510305404663
93568,3.7213964462280273
93696,4.640413284301758
93824,4.046150207519531
93952,3.4014947414398193
94080,3.882080316543579
94208,3.3490495681762695
94336,3.2920749187469482
94464,3.439983367919922
94592,3.569042444229126
94720,4.142764568328857
94848,3.643603563308716
94976,3.4260993003845215
95104,4.051169395446777
95232,3.498356819152832
95360,3.679206609725952
95488,3.3592796325683594
95616,3.432490587234497
95744,3.4622228145599365
95872,3.543064832687378
96000,3.8830668926239014
96128,3.7485697269439697
96256,3.592538356781006
96384,3.897125482559204
96512,3.4766509532928467
96640,3.390596628189087
96768,3.514125108718872
96896,4.3688225746154785
97024,3.970754623413086
97152,3.445446252822876
97280,3.7602896690368652
97408,3.3922574520111084
97536,3.5385758876800537
97664,3.4773433208465576
97792,3.58383846282959
97920,3.5082955360412598
98048,3.9530773162841797
98176,3.179813861846924
98304,3.47021484375
98432,3.735957384109497
98560,3.471795082092285
98688,3.4303784370422363
98816,3.7396247386932373
98944,3.867382287979126
99072,3.9010705947875977
99200,3.6105456352233887
99328,3.7322933673858643
99456,4.45890474319458
99584,4.220841884613037
99712,3.8640341758728027
99840,3.7777671813964844
99968,3.779301643371582
100096,3.541574239730835
100224,3.943800926208496
100352,4.00985050201416
100480,3.8360466957092285
100608,3.4661412239074707
100736,4.13961935043335
100864,3.701997756958008
100992,4.088001251220703
101120,3.495748281478882
101248,3.775388240814209
101376,3.951423168182373
101504,4.137964725494385
101632,3.9012069702148438
101760,3.9264614582061768
101888,3.547316789627075
102016,3.502462148666382
102144,3.5711798667907715
102272,3.21950101852417
102400,3.277644634246826
102528,3.0669894218444824
102656,3.5231430530548096
102784,3.8541157245635986
102912,3.3633549213409424
103040,3.512334108352661
103168,3.335242986679077
103296,3.3571410179138184
103424,3.5485541820526123
103552,3.318871021270752
103680,3.5149295330047607
103808,3.732099771499634
103936,3.5570993423461914
104064,3.7457542419433594
104192,3.6649394035339355
104320,4.325733184814453
104448,3.5701794624328613
104576,3.7414894104003906
104704,3.345599889755249
104832,3.3308322429656982
104960,3.657247304916382
105088,3.755794048309326
105216,3.9931540489196777
105344,3.620436668395996
105472,3.8653218746185303
105600,3.8404786586761475
105728,4.021330833435059
105856,3.6279563903808594
105984,3.9986844062805176
106112,3.996083974838257
106240,4.009476661682129
106368,4.07136344909668
106496,3.6823983192443848
106624,4.410182952880859
106752,4.009649276733398
106880,3.837825298309326
107008,3.811187505722046
107136,3.8651530742645264
107264,4.06945276260376
107392,3.6519837379455566
107520,4.25533390045166
107648,3.688107967376709
107776,4.132900714874268
107904,3.657477378845215
108032,3.440217971801758
108160,3.314375638961792
108288,3.497623920440674
108416,3.4580190181732178
108544,3.5276262760162354
108672,3.3864448070526123
108800,3.3822498321533203
108928,3.3326199054718018
109056,3.3331146240234375
109184,3.3455605506896973
109312,3.3370890617370605
109440,3.7683064937591553
109568,3.54579496383667
109696,3.3286311626434326
109824,3.3118021488189697
109952,3.3698556423187256
110080,3.342961549758911
110208,3.3662843704223633
110336,3.35903000831604
110464,3.5545425415039062
110592,3.4721548557281494
110720,3.681546449661255
110848,3.323317050933838
110976,4.0621514320373535
111104,3.588474750518799
111232,3.511505603790283
111360,3.359642505645752
111488,3.8283755779266357
111616,3.367123603820801
111744,3.3008196353912354
111872,3.4730167388916016
112000,3.70762038230896
112128,3.4231905937194824
112256,3.689096450805664
112384,3.835326910018921
112512,3.4461922645568848
112640,3.8993687629699707
112768,3.929685115814209
112896,3.6904795169830322
113024,3.818946361541748
113152,3.4985504150390625
113280,3.4710259437561035
113408,3.391493558883667
113536,3.6293983459472656
113664,3.208033323287964
113792,3.246288776397705
113920,3.1791775226593018
114048,3.301553726196289
114176,3.3782522678375244
114304,3.840128183364868
114432,3.7007558345794678
114560,3.5706939697265625
114688,3.7037158012390137
114816,3.6600165367126465
114944,3.4726483821868896
115072,3.6514053344726562
115200,3.7818403244018555
115328,3.5921571254730225
115456,3.4287261962890625
115584,3.4250082969665527
115712,3.8316147327423096
115840,3.3497843742370605
115968,3.383037567138672
116096,3.4586522579193115
116224,3.9279298782348633
116352,3.9419517517089844
116480,3.7387282848358154
116608,4.044715404510498
116736,4.141637325286865
116864,4.102592468261719
116992,3.8261585235595703
117120,3.6949949264526367
117248,3.9480526447296143
117376,3.927966594696045
117504,3.6074883937835693
117632,3.681185483932495
117760,3.69978928565979
117888,3.5886385440826416
118016,3.952514171600342
118144,3.7143003940582275
118272,3.3258097171783447
118400,3.4513094425201416
118528,3.6112253665924072
118656,4.107717990875244
118784,3.9530234336853027
118912,3.746004343032837
119040,3.7011163234710693
119168,4.140594005584717
119296,3.4528071880340576
119424,3.5562095642089844
119552,4.089717864990234
119680,3.42985200881958
119808,4.12000846862793
119936,4.022507667541504
120064,3.8798909187316895
120192,3.427868604660034
120320,3.7459981441497803
120448,3.911034345626831
120576,3.9868435859680176
120704,3.415879487991333
120832,3.680723190307617
120960,3.6032323837280273
121088,3.3934085369110107
121216,3.693016529083252
121344,3.593181610107422
121472,3.763300895690918
121600,3.771125555038452
121728,3.783079147338867
121856,3.645967721939087
121984,3.3942642211914062
122112,3.490757703781128
122240,3.488936424255371
122368,3.8839142322540283
122496,3.7944746017456055
122624,3.5239415168762207
122752,4.120694637298584
122880,3.6744959354400635
123008,3.7244555950164795
123136,3.8101770877838135
123264,4.08160400390625
123392,3.6423392295837402
123520,3.507375955581665
123648,3.805763006210327
123776,3.2902491092681885
123904,3.8129305839538574
124032,3.4417505264282227
124160,3.3588173389434814
124288,3.4007985591888428
124416,3.410095691680908
124544,3.758338451385498
124672,3.363215208053589
124800,3.30802321434021
124928,3.4160265922546387
125056,3.3925108909606934
125184,3.3873157501220703
125312,3.410097599029541
125440,3.5475268363952637
125568,3.3254737854003906
125696,3.458303451538086
125824,3.966508388519287
125952,3.3584742546081543
126080,3.6329054832458496
126208,4.16263484954834
126336,3.33492112159729
126464,3.419191837310791
126592,3.9867053031921387
126720,3.483311653137207
126848,4.0547966957092285
126976,3.4804582595825195
127104,3.576808452606201
127232,3.4583358764648438
127360,3.59438157081604
127488,3.5291390419006348
127616,4.230396747589111
127744,4.045724868774414
127872,3.8331642150878906
128000,3.660749673843384
128128,3.476947546005249
128256,3.5232841968536377
128384,3.3743157386779785
128512,3.7133190631866455
128640,3.791804313659668
128768,4.084086894989014
128896,3.769463062286377
129024,3.346945285797119
129152,3.495072841644287
129280,3.711144208908081
129408,3.8252458572387695
129536,4.050129413604736
129664,3.738743305206299
129792,3.3468708992004395
129920,3.7108869552612305
130048,3.523397207260132
130176,3.6421475410461426
130304,3.341454029083252
130432,3.5607776641845703
130560,3.341264486312866
130688,3.7833449840545654
130816,3.4729421138763428
130944,3.782517433166504
131072,3.8866310119628906
131200,3.3354415893554688
131328,3.195115327835083
131456,3.1137712001800537
131584,3.545692205429077
131712,3.4883334636688232
131840,3.879753589630127
131968,4.06182861328125
132096,4.371656894683838
132224,3.3608148097991943
132352,3.220647096633911
132480,3.3481361865997314
132608,3.3275442123413086
132736,3.418419361114502
132864,3.2895567417144775
132992,3.609447479248047
133120,4.437293529510498
133248,3.4783577919006348
133376,3.4183390140533447
133504,3.444639205932617
133632,3.9552152156829834
133760,3.7467150688171387
133888,3.4657175540924072
134016,3.5963358879089355
134144,3.2864573001861572
134272,3.5876693725585938
134400,3.790658712387085
134528,3.3325464725494385
134656,3.6962342262268066
134784,3.7931666374206543
134912,3.4580185413360596
135040,3.5736944675445557
135168,3.272564649581909
135296,3.3214073181152344
135424,3.42510724067688
135552,3.505687952041626
135680,3.5218803882598877
135808,3.361135244369507
135936,3.5734407901763916
136064,3.9558935165405273
136192,3.783602714538574
136320,3.527702808380127
136448,3.807147741317749
136576,3.4465250968933105
136704,3.7973215579986572
136832,3.4897313117980957
136960,3.671673059463501
137088,3.296328544616699
137216,3.7494354248046875
137344,3.810882329940796
137472,3.693265438079834
137600,3.774559259414673
137728,3.5581226348876953
137856,4.51680850982666
137984,4.017507076263428
138112,3.3654286861419678
138240,3.646320104598999
138368,3.352993965148926
138496,3.863781690597534
138624,3.8562281131744385
138752,3.320767879486084
138880,3.4272797107696533
139008,3.2169480323791504
139136,3.5461349487304688
139264,3.469834566116333
139392,3.5521628856658936
139520,3.4571335315704346
139648,3.3120522499084473
139776,3.4854464530944824
139904,3.1012144088745117
140032,4.012030601501465
140160,3.5494885444641113
140288,3.860030174255371
140416,3.5846240520477295
140544,3.5268611907958984
140672,3.7836103439331055
140800,3.8380918502807617
140928,3.414464235305786
141056,3.4610509872436523
141184,3.5066611766815186
141312,3.3655896186828613
141440,3.4366626739501953
141568,3.5444722175598145
141696,3.326101303100586
141824,3.5446105003356934
141952,3.544343948364258
142080,3.526334524154663
142208,3.478550434112549
142336,3.513427495956421
142464,3.465189218521118
142592,3.5030264854431152
142720,3.854820966720581
142848,3.973628282546997
142976,3.547529458999634
143104,3.526017189025879
143232,3.9707512855529785
143360,3.6656394004821777
143488,4.1110148429870605
143616,3.65669846534729
143744,3.4206790924072266
143872,4.212889671325684
144000,3.2280263900756836
144128,3.5043463706970215
144256,3.4860026836395264
144384,3.5954220294952393
144512,3.5943126678466797
144640,3.2188045978546143
144768,3.350367307662964
144896,3.388575315475464
145024,3.5760254859924316
145152,3.3196768760681152
145280,3.542769432067871
145408,3.548712968826294
145536,3.5073490142822266
145664,3.858883857727051
145792,3.6899898052215576
145920,3.6253888607025146
146048,3.3632049560546875
146176,3.6547658443450928
146304,3.858747720718384
146432,3.674870729446411
146560,3.7930216789245605
146688,3.7364110946655273
146816,3.646749258041382
146944,3.418883800506592
147072,3.837209701538086
147200,3.5574891567230225
147328,3.489994525909424
147456,3.57521390914917
147584,3.6979551315307617
147712,3.490109443664551
147840,3.670926332473755
147968,3.823986291885376
148096,3.4114198684692383
148224,3.541372299194336
148352,3.4910833835601807
148480,3.8693687915802
148608,3.508289098739624
148736,3.2834372520446777
148864,3.4312477111816406
148992,3.6389694213867188
149120,3.7720696926116943
149248,3.406416177749634
149376,3.611891031265259
149504,3.511554479598999
149632,3.5449681282043457
149760,3.4530887603759766
149888,3.612382173538208
150016,3.671705722808838
150144,3.6022660732269287
150272,3.307251214981079
150400,4.099974155426025
150528,3.507758378982544
150656,3.24558424949646
150784,3.302382230758667
150912,3.3562023639678955
151040,3.6457247734069824
151168,4.487247943878174
151296,3.8403303623199463
151424,3.5436718463897705
151552,3.4485456943511963
151680,3.483804225921631
151808,4.233112335205078
151936,4.153923511505127
152064,3.5801548957824707
152192,3.5243241786956787
152320,4.001089572906494
152448,3.70527720451355
152576,3.7807090282440186
152704,3.748699903488159
152832,4.2336344718933105
152960,3.7387921810150146
153088,3.9455556869506836
153216,4.106555461883545
153344,4.288067817687988
153472,3.8752963542938232
